Bet reference;Date;Type;Amount (in user currency);Odd;Match id;Match label;Bet;Choice;End date;Win amount (in user currency);Win bonus (in user currency);Win total (in user currency);Freebet
702A300434934048;25-02-2017;SIM;5;1,48;1187173;Freiburg - Borussia Dortmund;Match Result;Borussia Dortmund;25-02-2017;7,4;0;7,4;FAUX
702A300434934047;25-02-2017;SIM;5;1,68;1187112;Bayer Leverkusen - Mainz;Match Result;Bayer Leverkusen;25-02-2017;0;0;0;FAUX
702R000434688704;24-02-2017;COM;5,04;3,6;1183059;Nantes - Dijon;Match Result;Nantes;24-02-2017;18,14;0;18,14;FAUX
702R000434688704;24-02-2017;COM;5,04;3,6;1183080;Nice - Montpellier;Match Result;Nice;24-02-2017;18,14;0;18,14;FAUX
702R000434688703;24-02-2017;SIM;5;1,8;1183059;Nantes - Dijon;Match Result;Nantes;24-02-2017;9;0;9;FAUX
702R000434688617;24-02-2017;SIM;12;2;1183080;Nice - Montpellier;Match Result;Nice;24-02-2017;24;0;24;FAUX
L702H000183827936;23-02-2017;LIV;5;2,55;258590;Roma - Villarreal;Double Chance;Roma or Draw;23-02-2017;0;0;0;FAUX
702H000434564114;23-02-2017;SIM;2,9;1,8;1297082;Fiorentina - Borussia M'gladbach;First Team To Score;Fiorentina;24-02-2017;5,22;0;5,22;FAUX
702H000434564019;23-02-2017;COM;0,1;10,91456;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564019;23-02-2017;COM;0,1;10,91456;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564019;23-02-2017;COM;0,1;10,91456;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564019;23-02-2017;COM;0,1;10,91456;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564019;23-02-2017;COM;0,1;10,91456;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564018;23-02-2017;COM;0,1;11,39812;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564018;23-02-2017;COM;0,1;11,39812;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564018;23-02-2017;COM;0,1;11,39812;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564018;23-02-2017;COM;0,1;11,39812;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564018;23-02-2017;COM;0,1;11,39812;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564017;23-02-2017;COM;0,1;10,47036;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564017;23-02-2017;COM;0,1;10,47036;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564017;23-02-2017;COM;0,1;10,47036;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564017;23-02-2017;COM;0,1;10,47036;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564017;23-02-2017;COM;0,1;10,47036;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564016;23-02-2017;COM;0,1;13,34002;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564016;23-02-2017;COM;0,1;13,34002;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564016;23-02-2017;COM;0,1;13,34002;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564016;23-02-2017;COM;0,1;13,34002;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564016;23-02-2017;COM;0,1;13,34002;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564015;23-02-2017;COM;0,1;10,29087;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564015;23-02-2017;COM;0,1;10,29087;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564015;23-02-2017;COM;0,1;10,29087;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564015;23-02-2017;COM;0,1;10,29087;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564015;23-02-2017;COM;0,1;10,29087;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564014;23-02-2017;COM;0,1;10,59354;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564014;23-02-2017;COM;0,1;10,59354;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564014;23-02-2017;COM;0,1;10,59354;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564014;23-02-2017;COM;0,1;10,59354;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564014;23-02-2017;COM;0,1;10,59354;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564013;23-02-2017;COM;0,1;9,53297;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564013;23-02-2017;COM;0,1;9,53297;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564013;23-02-2017;COM;0,1;9,53297;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564013;23-02-2017;COM;0,1;9,53297;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564013;23-02-2017;COM;0,1;9,53297;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564011;23-02-2017;COM;0,1;8,75703;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564011;23-02-2017;COM;0,1;8,75703;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564011;23-02-2017;COM;0,1;8,75703;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564011;23-02-2017;COM;0,1;8,75703;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564011;23-02-2017;COM;0,1;8,75703;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564010;23-02-2017;COM;0,1;11,15711;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564010;23-02-2017;COM;0,1;11,15711;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564010;23-02-2017;COM;0,1;11,15711;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564010;23-02-2017;COM;0,1;11,15711;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564010;23-02-2017;COM;0,1;11,15711;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564009;23-02-2017;COM;0,1;8,60691;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;24-02-2017;0;0;0;FAUX
702H000434564009;23-02-2017;COM;0,1;8,60691;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;24-02-2017;0;0;0;FAUX
702H000434564009;23-02-2017;COM;0,1;8,60691;1297343;Ajax - Legia Warsaw;Match Result;Ajax;24-02-2017;0;0;0;FAUX
702H000434564009;23-02-2017;COM;0,1;8,60691;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;24-02-2017;0;0;0;FAUX
702H000434564009;23-02-2017;COM;0,1;8,60691;1297081;Lyon - AZ;Match Result;Lyon;24-02-2017;0;0;0;FAUX
702H000434564007;23-02-2017;COM;0,1;8,86006;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564007;23-02-2017;COM;0,1;8,86006;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564007;23-02-2017;COM;0,1;8,86006;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564007;23-02-2017;COM;0,1;8,86006;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564007;23-02-2017;COM;0,1;8,86006;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564006;23-02-2017;COM;0,1;9,145;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
;;;;;;;;;;;;;
702H000434564006;23-02-2017;COM;0,1;9,145;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564006;23-02-2017;COM;0,1;9,145;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564006;23-02-2017;COM;0,1;9,145;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564006;23-02-2017;COM;0,1;9,145;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564005;23-02-2017;COM;0,1;11,65141;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564005;23-02-2017;COM;0,1;11,65141;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564005;23-02-2017;COM;0,1;11,65141;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564005;23-02-2017;COM;0,1;11,65141;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564005;23-02-2017;COM;0,1;11,65141;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564004;23-02-2017;COM;0,1;8,98823;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564004;23-02-2017;COM;0,1;8,98823;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564004;23-02-2017;COM;0,1;8,98823;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564004;23-02-2017;COM;0,1;8,98823;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564004;23-02-2017;COM;0,1;8,98823;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564003;23-02-2017;COM;0,1;9,25259;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564003;23-02-2017;COM;0,1;9,25259;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434564003;23-02-2017;COM;0,1;9,25259;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564003;23-02-2017;COM;0,1;9,25259;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564003;23-02-2017;COM;0,1;9,25259;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564002;23-02-2017;COM;0,1;10,70304;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564002;23-02-2017;COM;0,1;10,70304;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564002;23-02-2017;COM;0,1;10,70304;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564002;23-02-2017;COM;0,1;10,70304;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564002;23-02-2017;COM;0,1;10,70304;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564001;23-02-2017;COM;0,1;8,25663;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564001;23-02-2017;COM;0,1;8,25663;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564001;23-02-2017;COM;0,1;8,25663;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564001;23-02-2017;COM;0,1;8,25663;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434564001;23-02-2017;COM;0,1;8,25663;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434564000;23-02-2017;COM;0,1;8,49947;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434564000;23-02-2017;COM;0,1;8,49947;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434564000;23-02-2017;COM;0,1;8,49947;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434564000;23-02-2017;COM;0,1;8,49947;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434564000;23-02-2017;COM;0,1;8,49947;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434563999;23-02-2017;COM;0,1;10,51956;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434563999;23-02-2017;COM;0,1;10,51956;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434563999;23-02-2017;COM;0,1;10,51956;1297101;Shakhtar Donetsk - Celta Vigo;Match Result;Shakhtar Donetsk;23-02-2017;0;0;0;FAUX
702H000434563999;23-02-2017;COM;0,1;10,51956;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434563999;23-02-2017;COM;0,1;10,51956;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434563998;23-02-2017;COM;0,1;10,82896;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434563998;23-02-2017;COM;0,1;10,82896;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434563998;23-02-2017;COM;0,1;10,82896;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434563998;23-02-2017;COM;0,1;10,82896;1297083;Copenhagen - Ludogorets Razgrad;Match Result;Copenhagen;23-02-2017;0;0;0;FAUX
702H000434563998;23-02-2017;COM;0,1;10,82896;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434563997;23-02-2017;COM;0,1;8,35377;1297111;Besiktas - Hapoel Beer Sheva;Match Result;Besiktas;23-02-2017;0;0;0;FAUX
702H000434563997;23-02-2017;COM;0,1;8,35377;1297343;Ajax - Legia Warsaw;Match Result;Ajax;23-02-2017;0;0;0;FAUX
702H000434563997;23-02-2017;COM;0,1;8,35377;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434563997;23-02-2017;COM;0,1;8,35377;1297099;Zenit St Petersburg - Anderlecht;Match Result;Zenit St Petersburg;23-02-2017;0;0;0;FAUX
702H000434563997;23-02-2017;COM;0,1;8,35377;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434485356;23-02-2017;SIM;9,01;1,8;1297081;Lyon - AZ;Handicap;Lyon -1;23-02-2017;16,22;0;16,22;FAUX
702H000434477686;23-02-2017;COM;3,33;3,059;1297082;Fiorentina - Borussia M'gladbach;Match Result;Fiorentina;23-02-2017;0;0;0;FAUX
702H000434477686;23-02-2017;COM;3,33;3,059;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
702H000434477685;23-02-2017;COM;3,33;3,864;1297082;Fiorentina - Borussia M'gladbach;Match Result;Fiorentina;23-02-2017;0;0;0;FAUX
702H000434477685;23-02-2017;COM;3,33;3,864;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434477684;23-02-2017;COM;3,33;2,2344;1297093;Roma - Villarreal;Match Result;Roma;23-02-2017;0;0;0;FAUX
702H000434477684;23-02-2017;COM;3,33;2,2344;1297081;Lyon - AZ;Match Result;Lyon;23-02-2017;0;0;0;FAUX
L702E300183773369;22-02-2017;LCOM;5;2,2704;258584;Seville - Leicester;Next Goal in regular time;Seville;22-02-2017;11,35;0;11,35;FAUX
L702E300183773369;22-02-2017;LCOM;5;2,2704;258583;Porto - Juventus;Match Result;Juventus;22-02-2017;11,35;0;11,35;FAUX
L702E300183768389;22-02-2017;LIV;5;2,15;258583;Porto - Juventus;Next Goal in regular time;Juventus;22-02-2017;10,75;0;10,75;FAUX
L702E300183759982;22-02-2017;LIV;11;3,2;258729;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434289122;22-02-2017;COM;10;2,688;1297071;Porto - Juventus;Double Chance;Draw or Juventus;22-02-2017;26,9;0;26,9;FAUX
702E300434289122;22-02-2017;COM;10;2,688;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;26,9;0;26,9;FAUX
702E300434289120;22-02-2017;SIM;10;2,1;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;21;0;21;FAUX
702E300434288590;22-02-2017;COM;3,05;9,31466;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288590;22-02-2017;COM;3,05;9,31466;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288590;22-02-2017;COM;3,05;9,31466;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288590;22-02-2017;COM;3,05;9,31466;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288293;22-02-2017;COM;0,13;7,59423;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288293;22-02-2017;COM;0,13;7,59423;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288293;22-02-2017;COM;0,13;7,59423;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288293;22-02-2017;COM;0,13;7,59423;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288292;22-02-2017;COM;0,13;8,31749;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288292;22-02-2017;COM;0,13;8,31749;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288292;22-02-2017;COM;0,13;8,31749;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288292;22-02-2017;COM;0,13;8,31749;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288291;22-02-2017;COM;0,13;12,04602;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288291;22-02-2017;COM;0,13;12,04602;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288291;22-02-2017;COM;0,13;12,04602;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288291;22-02-2017;COM;0,13;12,04602;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288290;22-02-2017;COM;0,13;10,15508;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288290;22-02-2017;COM;0,13;10,15508;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288290;22-02-2017;COM;0,13;10,15508;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288290;22-02-2017;COM;0,13;10,15508;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288289;22-02-2017;COM;0,13;12,04602;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288289;22-02-2017;COM;0,13;12,04602;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288289;22-02-2017;COM;0,13;12,04602;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288289;22-02-2017;COM;0,13;12,04602;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
;;;;;;;;;;;;;
702E300434288288;22-02-2017;COM;0,13;4,80968;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288288;22-02-2017;COM;0,13;4,80968;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288288;22-02-2017;COM;0,13;4,80968;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288288;22-02-2017;COM;0,13;4,80968;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288287;22-02-2017;COM;0,13;6,96574;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288287;22-02-2017;COM;0,13;6,96574;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288287;22-02-2017;COM;0,13;6,96574;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288287;22-02-2017;COM;0,13;6,96574;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288286;22-02-2017;COM;0,13;5,87228;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288286;22-02-2017;COM;0,13;5,87228;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288286;22-02-2017;COM;0,13;5,87228;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288286;22-02-2017;COM;0,13;5,87228;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288285;22-02-2017;COM;0,13;6,96574;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288285;22-02-2017;COM;0,13;6,96574;1297091;Saint-Etienne - Manchester United;Match Result;Manchester United;22-02-2017;0;0;0;FAUX
702E300434288285;22-02-2017;COM;0,13;6,96574;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288285;22-02-2017;COM;0,13;6,96574;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288283;22-02-2017;COM;0,13;7,62915;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288283;22-02-2017;COM;0,13;7,62915;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288283;22-02-2017;COM;0,13;7,62915;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
702E300434288283;22-02-2017;COM;0,13;7,62915;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288282;22-02-2017;COM;0,13;6,43155;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288282;22-02-2017;COM;0,13;6,43155;1286105;Valencia - Real Madrid;Match Result;Real Madrid;22-02-2017;0;0;0;FAUX
702E300434288282;22-02-2017;COM;0,13;6,43155;1297088;Schalke 04 - PAOK Thessaloniki;Match Result;Schalke 04;22-02-2017;0;0;0;FAUX
702E300434288282;22-02-2017;COM;0,13;6,43155;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288281;22-02-2017;COM;0,13;7,62915;1297071;Porto - Juventus;Match Result;Juventus;22-02-2017;0;0;0;FAUX
702E300434288281;22-02-2017;COM;0,13;7,62915;1297066;Seville - Leicester;Match Result;Seville;22-02-2017;0;0;0;FAUX
702E300434288281;22-02-2017;COM;0,13;7,62915;1297100;Fenerbahce - FK Krasnodar;Match Result;Fenerbahce;22-02-2017;0;0;0;FAUX
